,tweet,time,id,likes,location
2763,"laenor needs to get it together also aowa. #HouseoftheDragon 
#HOTD",2022-09-26 19:44:51+00:00,231958153,0,
2764,"There's only so much dying one can do. #HouseOfTheDragon
https://t.co/ScsZkdwJJi",2022-09-26 19:44:51+00:00,33900164,2,
2765,I miss the young Princess 🥺 #HouseOfTheDragon,2022-09-26 19:44:50+00:00,2514796882,0,
2766,It’s Laena Valeryon getting Daemon when her dad initially offered her to Viserys… It’s wild in this era #HouseOfTheDragon,2022-09-26 19:44:47+00:00,20663135,15,
2767,Work was so bomb dot com todayyyy bout to rewatch that episode of #HouseOfTheDragon cause Alicent was serving QUEEN!,2022-09-26 19:44:47+00:00,73777995,0,
2768,I have a gut feeling that Larys is gonna be worse than Littlefinger when it’s all said and done  #HouseOfTheDragon,2022-09-26 19:44:44+00:00,170619544,0,
2769,Somewhere in our world there is a bastard named Joffrey #HouseOfTheDragon #hotd #HouseOfTheDragonEp6 #demdragons #GameOfThrones,2022-09-26 19:44:42+00:00,1573648926674239488,1,
2770,@_uNonnie Exactly my point! #HouseOfTheDragon,2022-09-26 19:44:40+00:00,951374789578510336,0,
2771,"House of the dragons I absolutely love the absolute cunt ness in this week's ep already
#HouseOfTheDragon",2022-09-26 19:44:35+00:00,509031131,0,
2772,@HonourableJay24 His attitude STINKS! #HouseOfTheDragon,2022-09-26 19:44:34+00:00,495985588,0,
2773,I can’t deal with house of the dragon making me love new characters and killing them off in the same EPISODE #HouseOfTheDragon,2022-09-26 19:44:31+00:00,969511152211447813,3,
2774,I've just watched episode S01 | E06 of House of the Dragon! #houseofthedragon  https://t.co/pMOb0CuJW6 #tvtime https://t.co/xiycWc6BOI,2022-09-26 19:44:27+00:00,252548813,0,
2775,Hey stranger wanna play? #onlyfansgirl #kittycat #redlips #HouseOfTheDragon #bigtitmommy #moaning #cumplay #goddess #PlusSize #stratusdevine https://t.co/JXeWPWCeY6,2022-09-26 19:44:21+00:00,1317960046265790464,0,
2776,"It’s so sad when laena asked her dragon to burn her but it refused a few times,you can see the sadness on the dragons face but finally does it when it understand her feelings 🥹 #HouseOfTheDragon",2022-09-26 19:44:20+00:00,1185820814278627328,6,
2777,"Everybody just die anyhow for HOTD new episode; character end before dem start. 

But if King dares find out who's behind his Hand family demise lasan.. Still looks like it'll end in Rhaeneyra's favour sha! 

#HouseOfTheDragon",2022-09-26 19:44:19+00:00,281416366,0,
2778,"oh, nvm she 3 kids deep. #HouseOfTheDragon",2022-09-26 19:44:18+00:00,158163682,1,
2779,@aCko___ I know his very arrogant #HouseOfTheDragon,2022-09-26 19:44:16+00:00,227371206,0,
2780,@Macpercy That’s my girl! 😭😭 #HouseOfTheDragon,2022-09-26 19:44:16+00:00,495985588,0,
2781,DRAGONS SCENES ARE JUST SUPREME #HouseOfTheDragon,2022-09-26 19:44:13+00:00,1324427748128030720,0,
2782,Seven hells. I don’t think I’ve ever seen any character more beautiful in all the Seven Kingdoms 😍😍 #HouseOfTheDragon #HOTD #hotd #GameOfThrones #LaenaVelaryon https://t.co/njDFryGmcg,2022-09-26 19:44:11+00:00,39031009,1,
2783,Allicent tries so hard to discredit Rhaenyra #HouseOfTheDragon,2022-09-26 19:44:08+00:00,2388200626,1,{'place_id': '0e587c59401d0a27'}
2784,"In three separate instances, #HouseoftheDragon reduces a birthing woman to the limits of her body. @kvanaren writes https://t.co/5tPl8Y1F79",2022-09-26 19:44:07+00:00,24216951,13,
2785,Why is Aegon shocking you guys? He was literally raised by Allicent? #HouseOfTheDragon,2022-09-26 19:44:06+00:00,243276937,1,
2786,How many birth scenes? #HouseOfTheDragon,2022-09-26 19:44:05+00:00,20268089,0,
2787,@ulangelihlee Very dangerous creature. #HouseOfTheDragon,2022-09-26 19:44:04+00:00,794129388,0,{'place_id': '48e771aa07be41b1'}
2788,These boys are gonna have to do better 😂😂😂 #HouseOfTheDragon,2022-09-26 19:44:00+00:00,33956379,1,
2789,@glacier_heart I want to say I can’t believe it but I’d be lying. 😭😭😭😭 #HouseOfTheDragon,2022-09-26 19:44:00+00:00,495985588,1,
2790,@TheGabi She is just heartless who does such #HouseOfTheDragon,2022-09-26 19:43:59+00:00,468211804,5,
2791,Holy fuck. #HouseOfTheDragon,2022-09-26 19:43:55+00:00,33009718,0,{'place_id': 'c458763765cea500'}
2792,"#RhaenyraTargaryen and the Queen are the only ones to change in all that time whilst all others remain unchanged?
Also #Rhaenyra
is now a total wuss!
Shove it up your arse! 
Not watching any more. 
🚮 #Bollocks 
#HouseOfTheDragon",2022-09-26 19:43:51+00:00,1316605880868179969,1,
2793,@__Tshepo disgusted tbh. 🥲 #HouseOfTheDragon,2022-09-26 19:43:51+00:00,739481050355748864,0,
2794,"Most boring episode so far. Only the former Dr Who doing anything of note in winning the Stepping Stones. Bastards plotters &amp;weak kings, boring AF.
#HouseOfTheDragon https://t.co/gCayUGJe4e",2022-09-26 19:43:46+00:00,2231216389,1,
2795,@florahmailula He’s dedicated to being a villain 😭 #HouseOfTheDragon,2022-09-26 19:43:45+00:00,2244390159,1,
2796,He really loved Rhaenyra and his boys. All his warmth...his good heart and love made him lose it all 😭💔 #HouseOfTheDragon https://t.co/ghbeRbtOPM,2022-09-26 19:43:44+00:00,71793384,3,
2797,I went from Sir Criston to Sir Harwin in one week #HouseOfTheDragon that bas***d,2022-09-26 19:43:44+00:00,363481613,0,
2798,@Macpercy Dragons are powerful. #HouseOfTheDragon,2022-09-26 19:43:42+00:00,794129388,0,{'place_id': '48e771aa07be41b1'}
2799,@Lungii_T That’s what you always need to do when you’re the queen #HouseOfTheDragon,2022-09-26 19:43:37+00:00,1166392063,0,
2800,@_uNonnie Very pretty 😍 #HouseOfTheDragon #HOTD,2022-09-26 19:43:35+00:00,970208958861447168,0,{'place_id': 'dd9c0d7d7e07eb49'}
2801,@Lungii_T She livers freely at this point 😭 #HouseOfTheDragon,2022-09-26 19:43:34+00:00,807678624962854912,0,
2802,Rhaenyra is so stubborn omg 😭 #HouseOfTheDragon,2022-09-26 19:43:30+00:00,789036656242397184,1,
2803,@ddaaazai So they can have the narrative that Laena and their kids don’t mean as much to Daemon because he’s been hung up on Rhaenyra for a decade. The usual marginalization of any character with melanin. #HouseOfTheDragon,2022-09-26 19:43:28+00:00,213955183,0,
2804,You get it #HouseOfTheDragon https://t.co/GO9Ey1EDSO,2022-09-26 19:43:21+00:00,1480565119,0,{'place_id': '7efc470da463c9f0'}
2805,I wish we saw Rhaenyra interact with her siblings a bit more to show that it would be unlikely that she'd harm them and make Alicent's fear more unreasonable. #HouseOfTheDragon #HouseOfTheDragonEp6,2022-09-26 19:43:16+00:00,1231584798445051904,2,
2806,"We've got a time jump and several new royal offspring to worry about in the latest episode of #HouseOfTheDragon
@tyler_maximus digs into ""The Princess and the Queen""
https://t.co/O3yMaMZJbI",2022-09-26 19:43:15+00:00,16151835,4,
2807,"sparking the L as the intro plays&gt;&gt;&gt; 
#HouseOfTheDragon",2022-09-26 19:43:14+00:00,304513669,2,
2808,All this trauma apha. 😭😭😭  #HouseOfTheDragon,2022-09-26 19:43:14+00:00,495985588,0,
2809,i love how real this show is. they made an exactly portrayal of men after you tell them no #HouseOfTheDragon https://t.co/j9MvIN924t,2022-09-26 19:43:09+00:00,3234375966,0,
2810,"Speaking of TV, the newest episode of #HouseOfTheDragon was quite literally fire. They’re bringing the old recipes back.",2022-09-26 19:43:08+00:00,1205488445713534976,0,
2811,"Anyone watching #HouseOfTheDragon and getting increasingly confused? Whose kids belong to who after the big time jump? (Sorry, not read the books!)",2022-09-26 19:43:07+00:00,327461316,1,
2812,@Queen_Enny19 She's telling it like it is #HouseOfTheDragon,2022-09-26 19:43:05+00:00,61704599,0,
2813,Nigga wait till that other dragon burns its owner alive! #HouseOfTheDragon https://t.co/cySwyY5HMs,2022-09-26 19:43:05+00:00,3707652627,0,
2814,A moment for this scene  #HouseOfTheDragon https://t.co/H0VE1s05Qz,2022-09-26 19:43:02+00:00,207955389,0,{'place_id': 'dd9c0d7d7e07eb49'}
2815,"Literally tears rolled out of my eyes during this Scene 😭🥺
#HOTD #HouseOfTheDragon 
#Vhagar https://t.co/D22zSQOOuP",2022-09-26 19:43:02+00:00,891666046586724352,3,
2816,One thing Rhaenyra will do is gaslight 😭🤣 #HouseOfTheDragon,2022-09-26 19:43:00+00:00,455733919,0,
2817,He just doesn’t want to let go. 🥴 #HouseOfTheDragon https://t.co/wOgahEUgQL,2022-09-26 19:42:59+00:00,805024651315412992,1,
2818,"House of the Dragon is getting very, very good. Solid show so far. Also I fancy Alicent #HouseOfTheDragon",2022-09-26 19:42:58+00:00,1417869302267531268,4,
2819,Rhaenyra just does her own thing always😭 own rules😭✋🏼 #HouseOfTheDragon,2022-09-26 19:42:56+00:00,1295396627109359616,0,
2820,@nkosi___ Lmaoooo also true! #HouseOfTheDragon,2022-09-26 19:42:54+00:00,33956379,0,
2821,"Laenor has a new boyfriend, he’s so fast 😂 

 #HouseOfTheDragon",2022-09-26 19:42:52+00:00,1250404793639714820,1,
2822,Tbf if I was Rhaenyra I would also endeavour to have multiple children with Harwin Strong #HouseOfTheDragon,2022-09-26 19:42:43+00:00,353355682,1,
2823,"I miss Daemon being Commander of the City Watch 😍
That helmet 
#HouseOfTheDragon https://t.co/avlzORfeax",2022-09-26 19:42:42+00:00,355706128,5,
2824,"Generational trauma is the theme for #HouseOfTheDragon  episode 6 😂 Otto Hightower has his daughter in a TAILSPIN, and it’s going to bite her in the ass. Rhaenyra is on the outs right now, but I have a feeling she’s gonna rise to the occasion.

#ThatsAll 💁🏾‍♀️",2022-09-26 19:42:41+00:00,386653476,0,
2825,"Alicent and Cersie, are cut from the same cloth shame #HouseOfTheDragon",2022-09-26 19:42:37+00:00,944181844962144258,0,
2826,is that criston’s baby? 🤨 #HouseOfTheDragon,2022-09-26 19:42:37+00:00,158163682,0,
2827,"Lol, nope her and Ser Leanor do whatever they want sexually #HouseOfTheDragon 
#HOTD https://t.co/gufBDaaSXn",2022-09-26 19:42:35+00:00,1346881795,0,
2828,"Suddenly, Daemon doesn't seem so bad.
#hotd #HouseOfTheDragon",2022-09-26 19:42:34+00:00,1461975096659091463,0,
2829,When is this king going to leave our screens? I’m tired okes #HouseoftheDragon,2022-09-26 19:42:33+00:00,25700934,2,
2830,@GeorgeBeatsSA @TheGabi Right ???? Alicent is so heartless #HouseOfTheDragon,2022-09-26 19:42:33+00:00,806811186171932672,1,
2831,"The time jump and recasting of lead actors is underwhelming when one was getting used to them. Hope it resurrects itself. 
#HouseOfTheDragon",2022-09-26 19:42:29+00:00,217748372,1,
2832,Am I the only one worried and curious about the King? #HouseOfTheDragon,2022-09-26 19:42:25+00:00,2514796882,3,
2833,I've just watched episode S01 | E06 of House of the Dragon! #houseofthedragon  https://t.co/7G8bEuzBEy #tvtime https://t.co/rifxZRZgda,2022-09-26 19:42:22+00:00,1156930931623698432,1,
2834,Can someone explain episode 6 to me ?#HouseOfTheDragon,2022-09-26 19:42:20+00:00,366033173,0,
2835,It’s Alicent literally being upset bc she didn’t know Rhae’s business first 😒😒 #HouseOfTheDragon,2022-09-26 19:42:19+00:00,335425855,0,
2836,@XolieMahlangu @TheGabi Imagine!! Her former best friend!!! #HouseOfTheDragon,2022-09-26 19:42:12+00:00,1155121663652089856,0,
2837,Me yesterday watching #HouseOfTheDragon https://t.co/swR3kwFAYb,2022-09-26 19:42:10+00:00,34630763,0,
2838,@aCko___ showing what kind of person he is 🥲🥲🥲 #HouseOfTheDragon,2022-09-26 19:42:09+00:00,739481050355748864,0,
2839,"“Do keep trying, Sir Laenor. Sooner or late, you may get one who looks like you.” -Alicent

I *screamed* 🫠🥴 #HouseOfTheDragon https://t.co/pbwJCIP2JP",2022-09-26 19:42:07+00:00,1419127864604102657,2,
2840,"One thing about alicent, he will protect the family  #HouseOfTheDragon",2022-09-26 19:42:06+00:00,872017622187028481,2,
2841,Princess Laena 🤝 maintaining beauty #HouseOfTheDragon,2022-09-26 19:42:03+00:00,243276937,3,
2842,"daemon didn’t kill anyone this week, king behavior #HouseOfTheDragon https://t.co/vY5360TYEP",2022-09-26 19:42:02+00:00,716723665455476736,4,
2843,"“YOU ARE OWED NOTHING.” 

Tell him Rhaenyra
 #HOTD  #HouseOfTheDragon",2022-09-26 19:42:02+00:00,61704599,1,
2844,"- #HouseoftheDragon 

Rhaenyra, is the show’s most confounding of the series’ power-hungry rivals. She so deeply believes in her own claim to the crown, it’s easy to forget the king named her heir in reaction to Daemon’s disobedience. https://t.co/2lOwmc4cOQ",2022-09-26 19:42:01+00:00,16973333,4,
2845,Daemon is always playing dirty games 🥺#HouseOfTheDragon #HOTD,2022-09-26 19:41:55+00:00,970208958861447168,1,
2846,"""He shall be called Joffrey"" #HouseOfTheDragon https://t.co/m6OCW3UuhQ",2022-09-26 19:41:51+00:00,1032987991378223104,1,
2847,I swear the King doesn’t want to die hey😭🤣#HouseOfTheDragon,2022-09-26 19:41:49+00:00,1250404793639714820,1,
2848,Who is worse!? #HouseOfTheDragon,2022-09-26 19:41:45+00:00,280820731,0,
2849,House of the Dragon S1:Ep6 makes me not want to watch the show anymore. Disappointing.. this show seems to be only a fraction as good as the original imo. #houseofthedragon  #got #GameOfThrones,2022-09-26 19:41:44+00:00,4657600157,0,
2850,@AppleMokoena After how long chiiile #HouseOfTheDragon,2022-09-26 19:41:42+00:00,789036656242397184,0,
2851,@GeorgeBeatsSA @TheGabi She is horrible!!! #HouseOfTheDragon,2022-09-26 19:41:42+00:00,1155121663652089856,2,
2852,"the fact that he killed his own family, littlefinger is nothing compared to him #HouseOfTheDragon https://t.co/H4DY34XPSv",2022-09-26 19:41:37+00:00,1035420935795470337,0,
2853,my boy viserys be holding by a thread  #HouseOfTheDragon https://t.co/AnF4QYV68p,2022-09-26 19:41:36+00:00,716723665455476736,0,
2854,"Ohhhh #HouseOfTheDragon - why can’t you just kill-off characters like in Game of Thrones?

This is WAY worse…",2022-09-26 19:41:33+00:00,201810996,1,
2855,“Serial cheater” if you put it like that then absolutely 😭 #HouseOfTheDragon https://t.co/6BtIy0Y7PO,2022-09-26 19:41:26+00:00,805024651315412992,0,
2856,@HOTDsource this is sending me 🤣🤣🤣 #HouseOfTheDragon #hotd,2022-09-26 19:41:20+00:00,1335911388,0,
2857,"So, Rhaenyra offers to give Aemond a dragon egg of his choice whenever the next batch comes. #HouseOfTheDragon  #HOTD",2022-09-26 19:41:19+00:00,757485814146359297,1,
2858,Aegon sana?! I’m not sure about this cunty behaviour  #HouseOfTheDragon,2022-09-26 19:41:12+00:00,495985588,2,
2859,Alicent just wants to end Rhaenyra #HouseOfTheDragon,2022-09-26 19:41:11+00:00,460123840,0,
2860,"All childbirth scenes in the house of the dragon give me chill😭😭
#HouseOfTheDragon",2022-09-26 19:41:09+00:00,1327199385415942145,0,
2861,"Daemon is too calm for my liking, where’s the drama? #HouseOfTheDragon",2022-09-26 19:41:03+00:00,184697504,0,
2862,@ulangelihlee Nothing shocks me no more when it comes to her. Lol #HouseOfTheDragon,2022-09-26 19:41:03+00:00,951374789578510336,2,
2863,"THE 4 STEPS OF SOCIAL MEDIA MARKETING🔥😍

Fiverr: https://t.co/d6yHkTWuXo

#marketing #moonknight #Daredevil  #Strategy #business #WerewolfByNight  #Bitcoin #GrowthHacking #Bangladeshi   #socialmediamanager #HouseOfTheDragon  #farhansaeed #Management #Binance #HarleyQuinn #namor https://t.co/46rlQsqWq4",2022-09-26 19:41:02+00:00,1545771649026457600,3,
2864,I’m glad I’m not the only one who hates grown Alicent lol  #HouseOfTheDragon,2022-09-26 19:41:01+00:00,170619544,0,
2865,"what a drastic change from episode 5 to 6, it’s like a different show #HouseOfTheDragon",2022-09-26 19:40:54+00:00,251028182,1,
2866,"One thing about Daemon? He will want to make a grand statement, sabhori wow🤣  #HouseOfTheDragon",2022-09-26 19:40:51+00:00,805024651315412992,0,
2867,"if alicent wants to wear green, and have her kids wear green (AS IF THEY AREN’T HER TARGARYEN HUSBAND’S KIDS), she needs to go tf back to oldtown and cry with her daddy at loss of station. i’ve had enough of her 😭 #HouseOfTheDragon",2022-09-26 19:40:47+00:00,154734654,0,
2868,Today’s episode is a lot🙆🏽‍♀️🙆🏽‍♀️#HouseOfTheDragon #HOTD,2022-09-26 19:40:46+00:00,924982469040005121,0,
2869,Ja no the time jump? Ey. Still confused #HouseOfTheDragon,2022-09-26 19:40:46+00:00,25700934,1,
2870,King Viserys Targaryen is literally decomposing in front of our eyes. #HouseOfTheDragon,2022-09-26 19:40:45+00:00,7331672,0,
2871,@schalkiebez @MNet This whole time I thought it was made up 😭😭😭 #HouseOfTheDragon,2022-09-26 19:40:43+00:00,1039818020,0,
2872,"Criston is still a jealous, bitter, heartbroken baby 👀 #HouseOfTheDragon #HouseOfTheDragonHBO",2022-09-26 19:40:42+00:00,1347177337025163265,0,
2873,It’s mindblowing that the COMMANDER OF THE CITY WATCH HIMSELF got kicked out for beating ANOTHER GUARD but Crispin murdered A LORD who was CLOSE TO A VELARYON at THE ROYAL WEDDING and now he’s training the heirs 😭 and Alicent says she wields no power? #HouseOfTheDragon https://t.co/YKTxEjAI3O,2022-09-26 19:40:41+00:00,1261035809001607168,2,
2874,Oh my god Laena getting her dragon to dracarys her rather than let Daemon potentially get a male heir is such a power move #HouseOfTheDragon,2022-09-26 19:40:40+00:00,2581161380,0,
2875,Broo🤣🤣🤣 I thought he’ll be dead by now #HouseOfTheDragon https://t.co/EE5deG1jog,2022-09-26 19:40:35+00:00,1250404793639714820,0,
2876,"TEAM BLACK &gt;&gt;&gt;&gt;&gt;
#HouseOfTheDragon #RhaenyraTargaryen #DaemonTargaryen https://t.co/PY5oSZjmbN",2022-09-26 19:40:34+00:00,1371733827459166208,1,
2877,Adam Levine and Laenor 🤝 naming their children after their secret ex #HouseOfTheDragon,2022-09-26 19:40:33+00:00,1469694885003411459,1,
2878,Woahh woahh what????? What did Léana just do??? #HouseOfTheDragon,2022-09-26 19:40:30+00:00,546774534,0,
2879,"Daemon hasn’t changed at all. Still looks the same, you’d swear he is the only one who didn’t age over the years. #HouseOfTheDragon",2022-09-26 19:40:29+00:00,2232648760,1,
2880,Rhaenyra listens to no one 🤣🤣#HouseOfTheDragon,2022-09-26 19:40:27+00:00,460123840,0,
2881,Emma's voice #HouseoftheDragon https://t.co/yfT9eQa0X9,2022-09-26 19:40:27+00:00,859853805822906369,1,
2882,"Poetic in every sense.
#HouseOfTheDragon https://t.co/Efwrp8pxzO",2022-09-26 19:40:20+00:00,815153119734759425,2,
2883,the lack of rhaenys this episode 😞 #HouseOfTheDragon https://t.co/SbmRPKMhiZ,2022-09-26 19:40:17+00:00,1414294072240582667,0,
2884,"I’m actually shook that Ser is not the father 🫢 we maah #HouseoftheDragon
#HOTD",2022-09-26 19:40:16+00:00,960210554022481922,4,
2885,who is still twirling for Alicent? #HouseOfTheDragon #hotd,2022-09-26 19:40:15+00:00,1335911388,0,
2886,Pls what?😭😭😭 #HouseOfTheDragon https://t.co/W18fmIlp6P,2022-09-26 19:40:15+00:00,805024651315412992,0,
2887,"I thought the Queen was being spicy for no reason but nahh she's right - mans has 3 kids but has fathered none 😭

#HouseOfTheDragon",2022-09-26 19:40:11+00:00,794833058,0,
2888,"I don't care if Daemon looks like the tip of a white man's penis in real life, I wanna fuck that guy in the show lmao #HouseOfTheDragon",2022-09-26 19:40:10+00:00,166263318,1,
2889,One thing about the gents here? They will throw fists😭 #HouseOfTheDragon,2022-09-26 19:40:04+00:00,2635068413,0,
2890,Reason number 1345024328 why I will never give birth myself is the first 5 mins of the new #HouseOfTheDragon ep.,2022-09-26 19:40:00+00:00,41608523,0,
2891,Oh Criston is a poes. He deserved that beating. So you were rejected and this is how you act? #HouseOfTheDragon,2022-09-26 19:40:00+00:00,455733919,0,
2892,Not “he has his father’s nose” #HouseOfTheDragon https://t.co/1MlwveaKk6,2022-09-26 19:39:57+00:00,1353336972245405696,1,
2893,@GeorgeBeatsSA @TheGabi That’s so inconsiderate #HouseOfTheDragon,2022-09-26 19:39:55+00:00,752516819697733632,1,
2894,@SimplyChuene Extremely bitter! #HouseOfTheDragon,2022-09-26 19:39:52+00:00,227371206,0,
2895,"I wanna see Ser Christian suffer a horrible ending, #HouseOfTheDragon",2022-09-26 19:39:51+00:00,912390018584346624,1,
2896,Sana are they saying dragon meat ?😩 #HouseOfTheDragon,2022-09-26 19:39:51+00:00,806811186171932672,1,
2897,"Ah Omo, too many childbirths in this #HouseOfTheDragon abeg women dey try, God sef dey create",2022-09-26 19:39:48+00:00,1239918076130406401,0,
2898,"I can’t believe Aegon actually, like what?😭 #HouseOfTheDragon",2022-09-26 19:39:48+00:00,805024651315412992,1,
2899,"#HouseOfTheDragon episode 6
beginning of the episode was so brilliantly done. Also in the beginning telling us the “real father” with just the shot selection… no dialogues, very nice.
“And at my end, I want to die a dragon rider’s death.” 🥺 #HouseOfTheDragonEp6 https://t.co/ipWN3RLE6Q https://t.co/0d5IsKQcUX",2022-09-26 19:39:43+00:00,1491368089531056128,0,
2900,#HouseOfTheDragon spoilers https://t.co/rulwNFGmuV,2022-09-26 19:39:41+00:00,771593228,2,
2901,Why did we not get any romantic moments between Rhaenyra &amp; Harwin 😩 im against this major time jump #houseofthedragon,2022-09-26 19:39:40+00:00,76160909,0,
2902,#HouseOfTheDragon Re in stile Rocky Horror picture show,2022-09-26 19:39:35+00:00,268781913,0,
2903,@whoistroniiq He lies and even say he see some similarities 🤦🏾‍♂️🤦🏾‍♂️ #HouseOfTheDragon,2022-09-26 19:39:31+00:00,872017622187028481,0,
2904,"#HouseOfTheDragon ep6 cracking one 👌

Firing up nicely.",2022-09-26 19:39:29+00:00,1558142455442292736,0,
2905,"If #Rhaenyra has 1 million followers, I’m one of them. If Rhaenyra has 1000 followers, I’m one of them. If Rhaenyra has 1 follower, it’s me. If the world is against Rhaenyra, then I am against the world.
#HouseOfTheDragon",2022-09-26 19:39:28+00:00,938791527337332741,0,
2906,I’m trying to figure out how the fuck the king has lived 10 more years when he was half way dying in episode 5 #HouseOfTheDragon,2022-09-26 19:39:15+00:00,245398053,0,
2907,"Meow ✌️

#video #hotty #hothirl #HouseOfTheDragon #beautiful #love #content #model #ink #skinny #butt #redhead #nsfw #нюдсочерверг #нюдесочетверг 

Full Here⤵️
https://t.co/4TAFvnD4u1 https://t.co/PGb4NqMJTS",2022-09-26 19:39:13+00:00,1329874614303010819,3,
2908,There’s so much to unpack with this scene it’s crazy. The flinch. The line. What she means. How she knows! #HouseOfTheDragon #hotd #HelaenaTargaryen https://t.co/3wM6GmfTKe,2022-09-26 19:39:11+00:00,1562969289808027648,2,
2909,@__crownedrebel @TheGabi I really cannot stand her!!! 😤 #HouseOfTheDragon,2022-09-26 19:39:10+00:00,33956379,0,
2910,@HouseofDragon Behind the scenes. I like them #HouseOfTheDragon,2022-09-26 19:39:03+00:00,61704599,0,
2911,"#WOTLK in a little over 2 hours … the dolphins are 3-0 …seasonal depression gone, Halloween #HouseOfTheDragon #UFC280 #PokemonScarletViolet releases early November … what a time",2022-09-26 19:38:58+00:00,271202726,0,
2912,@_uNonnie Still not sure about him. #HouseOfTheDragon,2022-09-26 19:38:55+00:00,951374789578510336,0,
2913,"I will be a stranger when we meet again 
#HouseOfTheDragon",2022-09-26 19:38:54+00:00,1155750248238768128,1,
2914,@HonourableJay24 She’s so bitter ! #HouseOfTheDragon,2022-09-26 19:38:54+00:00,806811186171932672,0,
2915,Rhaenyra has done nothing wrong. #HouseOfTheDragon,2022-09-26 19:38:52+00:00,2288999326,0,
2916,"Social media marketing Fundamentals✨😍

Fiverr: https://t.co/d6yHkTWuXo

#marketing #moonknight #Daredevil  #Strategy #business #WerewolfByNight  #Bitcoin #GrowthHacking #Bangladeshi   #socialmediamanager #HouseOfTheDragon  #farhansaeed #Management #Binance  #HarleyQuinn #namor https://t.co/yhnF0D3VFf",2022-09-26 19:38:49+00:00,1545771649026457600,2,
2917,"see the first seven minutes of episode six… alicent, when i catch you on road it’s curtains for you #HouseOfTheDragon",2022-09-26 19:38:49+00:00,48075699,0,
2918,#HouseOfTheDragon after today’s episode I believe I can’t trust nobody 😪,2022-09-26 19:38:48+00:00,1455598876333912070,0,
2919,What a hectic episode #HouseOfTheDragon,2022-09-26 19:38:47+00:00,1247632106571923458,1,
2920,Daemon when niggas wanted him to be on bullshit again #HouseOfTheDragon https://t.co/l33hmdENGR,2022-09-26 19:38:46+00:00,3058639458,1,
2921,"Before Lord Baelish and Lord Varys, The Game of Thrones was played by Lord Larys. #HouseOfTheDragon https://t.co/poSa58yydu",2022-09-26 19:38:35+00:00,1251510077284134914,0,
2922,"@WasThandiwear Well he is gay and has no desire to be with a woman it makes sense #HouseOfTheDragon 
#HOTD",2022-09-26 19:38:33+00:00,1346881795,1,
2923,"Daemon can be many things but he was not willing to sacrifice the person he loved as Viserys did.
#HouseOfTheDragon https://t.co/vfVvIfBo9s",2022-09-26 19:38:19+00:00,917413384160727040,3,
2924,@Macpercy Yes she’s a problem! #HouseOfTheDragon,2022-09-26 19:38:17+00:00,227371206,1,
2925,Aegon guys? No ways lmaooooooo #HouseOfTheDragon,2022-09-26 19:38:16+00:00,25700934,2,
2926,"#HouseOfTheDragon is absolutely superb, give me all the dragons https://t.co/V80ZvqJWLf",2022-09-26 19:38:13+00:00,1381900264328851456,0,
2927,Daemon in episode 5 looking at his Niece &amp; Baby Cousin at the wedding. #HouseOfTheDragon https://t.co/OSejp7OomH,2022-09-26 19:38:10+00:00,1224191885582880768,1,
2928,"Ser Criston Cole would fit right in with the other Sith Lords dafuq 😳

#HouseOfTheDragon",2022-09-26 19:38:10+00:00,828145519981531136,0,
2929,Daemon will never miss an opportunity to make a grand entrance sana! 🤣#HouseOfTheDragon,2022-09-26 19:38:10+00:00,1155121663652089856,1,
2930,@EuSou_Gali 😭😭😭 she has changed! sorry not sorry. 🤣 #HouseOfTheDragon,2022-09-26 19:38:07+00:00,739481050355748864,0,
2931,Honestly this #HouseOfTheDragon is not doing it for me....I think my patience with series is long gone.,2022-09-26 19:38:02+00:00,927166958,0,
2932,Rhaenyra is so stubborn oh my goodness 🤣🤣 #HouseOfTheDragon #hotd,2022-09-26 19:38:02+00:00,1335911388,0,
2933,"So basically, Rhaenyra is a serial cheater? #HouseOfTheDragon  #HOTD",2022-09-26 19:38:01+00:00,757485814146359297,1,
2934,@mrbumblesbits A lot lol. I'll explain later. My day ended with #HouseOfTheDragon so there's that at least. Plus I had good company throughout the day. Just a bunch of sucky events,2022-09-26 19:37:59+00:00,1171830949903921152,0,
2935,"Rhaenyra and Harwin weren't just lovers. I'm guessing they truly loved each other
Otherwise why she would allow a guard to touch and care so deeply for the princess's children?

If it was a loveless relationship, she would keep distance between them
#HouseOfTheDragon",2022-09-26 19:37:58+00:00,52454600,2,
2936,They doing the Velaryon’s grimey in #HouseOfTheDragon . 😑,2022-09-26 19:37:52+00:00,219561781,0,
2937,"No man, Princess Rhaenyra is actually so beautiful.😍 #HouseOfTheDragon",2022-09-26 19:37:46+00:00,805024651315412992,0,
2938,@Queen_Enny19 You gonn say that because he's a man🤣🤣 #HouseOfTheDragon,2022-09-26 19:37:44+00:00,872017622187028481,0,
2939,not this dude still holding a grudge 10 years later because rhaenyra refused to give up the throne for a few oranges  #HouseOfTheDragon https://t.co/dYuzYT0vME,2022-09-26 19:37:43+00:00,716723665455476736,2,
2940,They didn't change Daemon 🥺❤️ #HouseOfTheDragon,2022-09-26 19:37:43+00:00,243276937,0,
2941,"Emma D'Arcy as #RhaenyraTargaryen was mind blowing, can't wait to see them in the rest of #HouseOfTheDragon",2022-09-26 19:37:41+00:00,634704630,1,
